type,data-set,entityid,bodysystem,code,codedesc,chronic,expirydate,availabilitydate
ICDCode,0,icd:348,1,016.01,TB OF KIDNEY-NO EXAM,,,
ICDCode,0,icd:349,1,016.02,TB OF KIDNEY-EXAM UNKN,,,
ICDCode,0,icd:350,1,016.03,TB OF KIDNEY-MICRO DX,,,
ICDCode,0,icd:351,1,016.04,TB OF KIDNEY-CULT DX,,,
ICDCode,0,icd:352,1,016.05,TB OF KIDNEY-HISTO DX,,,
ICDCode,0,icd:353,1,016.06,TB OF KIDNEY-OTH TEST,,,
ICDCode,0,icd:354,1,016.10,TB OF BLADDER-UNSPEC,,,
ICDCode,0,icd:355,1,016.11,TB OF BLADDER-NO EXAM,,,
ICDCode,0,icd:356,1,016.12,TB OF BLADDER-EXAM UNKN,,,
ICDCode,0,icd:357,1,016.13,TB OF BLADDER-MICRO DX,,,
ICDCode,0,icd:358,1,016.14,TB OF BLADDER-CULT DX,,,
ICDCode,0,icd:359,1,016.15,TB OF BLADDER-HISTO DX,,,
ICDCode,0,icd:360,1,016.16,TB OF BLADDER-OTH TEST,,,
ICDCode,0,icd:361,1,016.20,TB OF URETER-UNSPEC,,,
ICDCode,0,icd:362,1,016.21,TB OF URETER-NO EXAM,,,
ICDCode,0,icd:363,1,016.22,TB OF URETER-EXAM UNKN,,,
ICDCode,0,icd:364,1,016.23,TB OF URETER-MICRO DX,,,
ICDCode,0,icd:365,1,016.24,TB OF URETER-CULT DX,,,
ICDCode,0,icd:366,1,016.25,TB OF URETER-HISTO DX,,,
ICDCode,0,icd:367,1,016.26,TB OF URETER-OTH TEST,,,
ICDCode,0,icd:368,1,016.30,TB URINARY NEC-UNSPEC,,,
ICDCode,0,icd:369,1,016.31,TB URINARY NEC-NO EXAM,,,
ICDCode,0,icd:370,1,016.32,TB URINARY NEC-EXAM UNKN,,,
ICDCode,0,icd:371,1,016.33,TB URINARY NEC-MICRO DX,,,
ICDCode,0,icd:372,1,016.34,TB URINARY NEC-CULT DX,,,
ICDCode,0,icd:373,1,016.35,TB URINARY NEC-HISTO DX,,,
ICDCode,0,icd:374,1,016.36,TB URINARY NEC-OTH TEST,,,
ICDCode,0,icd:375,1,016.40,TB EPIDIDYMIS-UNSPEC,,,
ICDCode,0,icd:376,1,016.41,TB EPIDIDYMIS-NO EXAM,,,
ICDCode,0,icd:377,1,016.42,TB EPIDIDYMIS-EXAM UNKN,,,
ICDCode,0,icd:378,1,016.43,TB EPIDIDYMIS-MICRO DX,,,
ICDCode,0,icd:379,1,016.44,TB EPIDIDYMIS-CULT DX,,,
ICDCode,0,icd:380,1,016.45,TB EPIDIDYMIS-HISTO DX,,,
ICDCode,0,icd:381,1,016.46,TB EPIDIDYMIS-OTH TEST,,,
ICDCode,0,icd:382,1,016.50,TB MALE GENIT NEC-UNSPEC,,,
ICDCode,0,icd:383,1,016.51,TB MALE GEN NEC-NO EXAM,,,
ICDCode,0,icd:384,1,016.52,TB MALE GEN NEC-EX UNKN,,,
ICDCode,0,icd:385,1,016.53,TB MALE GEN NEC-MICRO DX,,,
ICDCode,0,icd:386,1,016.54,TB MALE GEN NEC-CULT DX,,,
ICDCode,0,icd:387,1,016.55,TB MALE GEN NEC-HISTO DX,,,
ICDCode,0,icd:388,1,016.56,TB MALE GEN NEC-OTH TEST,,,
ICDCode,0,icd:389,1,016.60,TB OVARY & TUBE-UNSPEC,,,
ICDCode,0,icd:390,1,016.61,TB OVARY & TUBE-NO EXAM,,,
ICDCode,0,icd:391,1,016.62,TB OVARY/TUBE-EXAM UNKN,,,
ICDCode,0,icd:392,1,016.63,TB OVARY & TUBE-MICRO DX,,,
ICDCode,0,icd:393,1,016.64,TB OVARY & TUBE-CULT DX,,,
ICDCode,0,icd:394,1,016.65,TB OVARY & TUBE-HISTO DX,,,
ICDCode,0,icd:395,1,016.66,TB OVARY & TUBE-OTH TEST,,,
ICDCode,0,icd:396,1,016.70,TB FEMALE GEN NEC-UNSPEC,,,
ICDCode,0,icd:397,1,016.71,TB FEM GEN NEC-NO EXAM,,,
ICDCode,0,icd:398,1,016.72,TB FEM GEN NEC-EXAM UNKN,,,
ICDCode,0,icd:399,1,016.73,TB FEM GEN NEC-MICRO DX,,,
ICDCode,0,icd:400,1,016.74,TB FEM GEN NEC-CULT DX,,,
ICDCode,0,icd:401,1,016.75,TB FEM GEN NEC-HISTO DX,,,
ICDCode,0,icd:402,1,016.76,TB FEM GEN NEC-OTH TEST,,,
ICDCode,0,icd:403,1,016.90,GU TB NOS-UNSPEC,,,
ICDCode,0,icd:404,1,016.91,GU TB NOS-NO EXAM,,,
ICDCode,0,icd:405,1,016.92,GU TB NOS-EXAM UNKN,,,
ICDCode,0,icd:406,1,016.93,GU TB NOS-MICRO DX,,,
ICDCode,0,icd:407,1,016.94,GU TB NOS-CULT DX,,,
ICDCode,0,icd:408,1,016.95,GU TB NOS-HISTO DX,,,
ICDCode,0,icd:409,1,016.96,GU TB NOS-OTH TEST,,,
ICDCode,0,icd:410,1,017.00,TB SKIN/SUBCUTAN-UNSPEC,,,
ICDCode,0,icd:411,1,017.01,TB SKIN/SUBCUT-NO EXAM,,,
ICDCode,0,icd:412,1,017.02,TB SKIN/SUBCUT-EXAM UNKN,,,
ICDCode,0,icd:413,1,017.03,TB SKIN/SUBCUT-MICRO DX,,,
ICDCode,0,icd:414,1,017.04,TB SKIN/SUBCUT-CULT DX,,,
ICDCode,0,icd:415,1,017.05,TB SKIN/SUBCUT-HISTO DX,,,
ICDCode,0,icd:416,1,017.06,TB SKIN/SUBCUT-OTH TEST,,,
ICDCode,0,icd:417,1,017.10,ERYTHEMA NODOS TB-UNSPEC,,,
ICDCode,0,icd:418,1,017.11,ERYTHEM NODOS TB-NO EXAM,,,
ICDCode,0,icd:419,1,017.12,ERYTHEM NOD TB-EXAM UNKN,,,
ICDCode,0,icd:420,1,017.13,ERYTHEM NOD TB-MICRO DX,,,
ICDCode,0,icd:421,1,017.14,ERYTHEM NODOS TB-CULT DX,,,
ICDCode,0,icd:422,1,017.15,ERYTHEM NOD TB-HISTO DX,,,
ICDCode,0,icd:423,1,017.16,ERYTHEM NOD TB-OTH TEST,,,
ICDCode,0,icd:424,1,017.20,TB PERIPH LYMPH-UNSPEC,,,
ICDCode,0,icd:425,1,017.21,TB PERIPH LYMPH-NO EXAM,,,
ICDCode,0,icd:426,1,017.22,TB PERIPH LYMPH-EXAM UNK,,,
ICDCode,0,icd:427,1,017.23,TB PERIPH LYMPH-MICRO DX,,,
ICDCode,0,icd:428,1,017.24,TB PERIPH LYMPH-CULT DX,,,
ICDCode,0,icd:429,1,017.25,TB PERIPH LYMPH-HISTO DX,,,
ICDCode,0,icd:430,1,017.26,TB PERIPH LYMPH-OTH TEST,,,
ICDCode,0,icd:431,1,017.30,TB OF EYE-UNSPEC,,,
ICDCode,0,icd:432,1,017.31,TB OF EYE-NO EXAM,,,
ICDCode,0,icd:433,1,017.32,TB OF EYE-EXAM UNKN,,,
ICDCode,0,icd:434,1,017.33,TB OF EYE-MICRO DX,,,
ICDCode,0,icd:435,1,017.34,TB OF EYE-CULT DX,,,
ICDCode,0,icd:436,1,017.35,TB OF EYE-HISTO DX,,,
ICDCode,0,icd:437,1,017.36,TB OF EYE-OTH TEST,,,
ICDCode,0,icd:438,1,017.40,TB OF EAR-UNSPEC,,,
ICDCode,0,icd:439,1,017.41,TB OF EAR-NO EXAM,,,
ICDCode,0,icd:440,1,017.42,TB OF EAR-EXAM UNKN,,,
ICDCode,0,icd:441,1,017.43,TB OF EAR-MICRO DX,,,
ICDCode,0,icd:442,1,017.44,TB OF EAR-CULT DX,,,
ICDCode,0,icd:443,1,017.45,TB OF EAR-HISTO DX,,,
ICDCode,0,icd:444,1,017.46,TB OF EAR-OTH TEST,,,
ICDCode,0,icd:445,1,017.50,TB OF THYROID-UNSPEC,,,
ICDCode,0,icd:446,1,017.51,TB OF THYROID-NO EXAM,,,
ICDCode,0,icd:447,1,017.52,TB OF THYROID-EXAM UNKN,,,
ICDCode,0,icd:448,1,017.53,TB OF THYROID-MICRO DX,,,
ICDCode,0,icd:449,1,017.54,TB OF THYROID-CULT DX,,,
ICDCode,0,icd:450,1,017.55,TB OF THYROID-HISTO DX,,,
ICDCode,0,icd:451,1,017.56,TB OF THYROID-OTH TEST,,,
ICDCode,0,icd:452,1,017.60,TB OF ADRENAL-UNSPEC,,,
ICDCode,0,icd:453,1,017.61,TB OF ADRENAL-NO EXAM,,,
ICDCode,0,icd:454,1,017.62,TB OF ADRENAL-EXAM UNKN,,,
ICDCode,0,icd:455,1,017.63,TB OF ADRENAL-MICRO DX,,,
ICDCode,0,icd:456,1,017.64,TB OF ADRENAL-CULT DX,,,
ICDCode,0,icd:457,1,017.65,TB OF ADRENAL-HISTO DX,,,
ICDCode,0,icd:458,1,017.66,TB OF ADRENAL-OTH TEST,,,
ICDCode,0,icd:459,1,017.70,TB OF SPLEEN-UNSPEC,,,
ICDCode,0,icd:460,1,017.71,TB OF SPLEEN-NO EXAM,,,
ICDCode,0,icd:461,1,017.72,TB OF SPLEEN-EXAM UNKN,,,
ICDCode,0,icd:462,1,017.73,TB OF SPLEEN-MICRO DX,,,
ICDCode,0,icd:463,1,017.74,TB OF SPLEEN-CULT DX,,,
ICDCode,0,icd:464,1,017.75,TB OF SPLEEN-HISTO DX,,,
ICDCode,0,icd:465,1,017.76,TB OF SPLEEN-OTH TEST,,,
ICDCode,0,icd:466,1,017.80,TB ESOPHAGUS-UNSPEC,,,
ICDCode,0,icd:467,1,017.81,TB ESOPHAGUS-NO EXAM,,,
ICDCode,0,icd:468,1,017.82,TB ESOPHAGUS-EXAM UNKN,,,
ICDCode,0,icd:469,1,017.83,TB ESOPHAGUS-MICRO DX,,,
ICDCode,0,icd:470,1,017.84,TB ESOPHAGUS-CULT DX,,,
ICDCode,0,icd:471,1,017.85,TB ESOPHAGUS-HISTO DX,,,
ICDCode,0,icd:472,1,017.86,TB ESOPHAGUS-OTH TEST,,,
ICDCode,0,icd:473,1,017.90,TB OF ORGAN NEC-UNSPEC,,,
ICDCode,0,icd:474,1,017.91,TB OF ORGAN NEC-NO EXAM,,,
ICDCode,0,icd:475,1,017.92,TB ORGAN NEC-EXAM UNKN,,,
ICDCode,0,icd:476,1,017.93,TB OF ORGAN NEC-MICRO DX,,,
ICDCode,0,icd:477,1,017.94,TB OF ORGAN NEC-CULT DX,,,
ICDCode,0,icd:478,1,017.95,TB OF ORGAN NEC-HISTO DX,,,
ICDCode,0,icd:479,1,017.96,TB OF ORGAN NEC-OTH TEST,,,
ICDCode,0,icd:480,1,018.00,ACUTE MILIARY TB-UNSPEC,,,
ICDCode,0,icd:481,1,018.01,ACUTE MILIARY TB-NO EXAM,,,
ICDCode,0,icd:482,1,018.02,AC MILIARY TB-EXAM UNKN,,,
ICDCode,0,icd:483,1,018.03,AC MILIARY TB-MICRO DX,,,
ICDCode,0,icd:484,1,018.04,ACUTE MILIARY TB-CULT DX,,,
ICDCode,0,icd:485,1,018.05,AC MILIARY TB-HISTO DX,,,
ICDCode,0,icd:486,1,018.06,AC MILIARY TB-OTH TEST,,,
ICDCode,0,icd:487,1,018.80,MILIARY TB NEC-UNSPEC,,,
ICDCode,0,icd:488,1,018.81,MILIARY TB NEC-NO EXAM,,,
ICDCode,0,icd:489,1,018.82,MILIARY TB NEC-EXAM UNKN,,,
ICDCode,0,icd:490,1,018.83,MILIARY TB NEC-MICRO DX,,,
ICDCode,0,icd:491,1,018.84,MILIARY TB NEC-CULT DX,,,
ICDCode,0,icd:492,1,018.85,MILIARY TB NEC-HISTO DX,,,
ICDCode,0,icd:493,1,018.86,MILIARY TB NEC-OTH TEST,,,
ICDCode,0,icd:494,1,018.90,MILIARY TB NOS-UNSPEC,,,
ICDCode,0,icd:495,1,018.91,MILIARY TB NOS-NO EXAM,,,
ICDCode,0,icd:496,1,018.92,MILIARY TB NOS-EXAM UNKN,,,
ICDCode,0,icd:497,1,018.93,MILIARY TB NOS-MICRO DX,,,
ICDCode,0,icd:498,1,018.94,MILIARY TB NOS-CULT DX,,,
ICDCode,0,icd:499,1,018.95,MILIARY TB NOS-HISTO DX,,,
ICDCode,0,icd:500,1,018.96,MILIARY TB NOS-OTH TEST,,,
ICDCode,0,icd:501,1,020.0,BUBONIC PLAGUE,,,
ICDCode,0,icd:502,1,020.1,CELLULOCUTANEOUS PLAGUE,,,
ICDCode,0,icd:503,1,020.2,SEPTICEMIC PLAGUE,,,
ICDCode,0,icd:504,1,020.3,PRIMARY PNEUMONIC PLAGUE,,,
ICDCode,0,icd:505,1,020.4,SECONDARY PNEUMON PLAGUE,,,
ICDCode,0,icd:506,1,020.5,PNEUMONIC PLAGUE NOS,,,
ICDCode,0,icd:507,1,020.8,OTHER TYPES OF PLAGUE,,,
ICDCode,0,icd:508,1,020.9,PLAGUE NOS,,,
ICDCode,0,icd:509,1,021.0,ULCEROGLANDUL TULAREMIA,,,
ICDCode,0,icd:510,1,021.1,ENTERIC TULAREMIA,,,
ICDCode,0,icd:511,1,021.2,PULMONARY TULAREMIA,,,
ICDCode,0,icd:512,1,021.3,OCULOGLANDULAR TULAREMIA,,,
ICDCode,0,icd:513,1,021.8,TULAREMIA NEC,,,
ICDCode,0,icd:514,1,021.9,TULAREMIA NOS,,,
ICDCode,0,icd:515,1,022.0,CUTANEOUS ANTHRAX,,,
ICDCode,0,icd:516,1,022.1,PULMONARY ANTHRAX,,,
ICDCode,0,icd:517,1,022.2,GASTROINTESTINAL ANTHRAX,,,
ICDCode,0,icd:518,1,022.3,ANTHRAX SEPTICEMIA,,,
ICDCode,0,icd:519,1,022.8,OTHER ANTHRAX MANIFEST,,,
ICDCode,0,icd:520,1,022.9,ANTHRAX NOS,,,
ICDCode,0,icd:521,1,023.0,BRUCELLA MELITENSIS,,,
ICDCode,0,icd:522,1,023.1,BRUCELLA ABORTUS,,,
ICDCode,0,icd:523,1,023.2,BRUCELLA SUIS,,,
ICDCode,0,icd:524,1,023.3,BRUCELLA CANIS,,,
ICDCode,0,icd:525,1,023.8,BRUCELLOSIS NEC,,,
ICDCode,0,icd:526,1,023.9,BRUCELLOSIS NOS,,,
ICDCode,0,icd:527,1,024,GLANDERS,,,
ICDCode,0,icd:528,1,025,MELIOIDOSIS,,,
ICDCode,0,icd:529,1,026.0,SPIRILLARY FEVER,,,
ICDCode,0,icd:530,1,026.1,STREPTOBACILLARY FEVER,,,
ICDCode,0,icd:531,1,026.9,RAT-BITE FEVER NOS,,,
ICDCode,0,icd:532,1,027.0,LISTERIOSIS,,,
ICDCode,0,icd:533,1,027.1,ERYSIPELOTHRIX INFECTION,,,
ICDCode,0,icd:534,1,027.2,PASTEURELLOSIS,,,
ICDCode,0,icd:535,1,027.8,ZOONOTIC BACT DIS NEC,,,
ICDCode,0,icd:536,1,027.9,ZOONOTIC BACT DIS NOS,,,
ICDCode,0,icd:537,1,030.0,LEPROMATOUS LEPROSY,,,
ICDCode,0,icd:538,1,030.1,TUBERCULOID LEPROSY,,,
ICDCode,0,icd:539,1,030.2,INDETERMINATE LEPROSY,,,
ICDCode,0,icd:540,1,030.3,BORDERLINE LEPROSY,,,
ICDCode,0,icd:541,1,030.8,LEPROSY NEC,,,
ICDCode,0,icd:542,1,030.9,LEPROSY NOS,,,
ICDCode,0,icd:543,1,031.0,PULMONARY MYCOBACTERIA,,,
ICDCode,0,icd:544,1,031.1,CUTANEOUS MYCOBACTERIA,,,
ICDCode,0,icd:545,1,031.2,DMAC BACTEREMIA,,,
ICDCode,0,icd:546,1,031.8,MYCOBACTERIAL DIS NEC,,,
ICDCode,0,icd:547,1,031.9,MYCOBACTERIAL DIS NOS,,,
ICDCode,0,icd:548,1,032.0,FAUCIAL DIPHTHERIA,,,
ICDCode,0,icd:549,1,032.1,NASOPHARYNX DIPHTHERIA,,,
ICDCode,0,icd:550,1,032.2,ANT NASAL DIPHTHERIA,,,
ICDCode,0,icd:551,1,032.3,LARYNGEAL DIPHTHERIA,,,
ICDCode,0,icd:552,1,032.81,CONJUNCTIVAL DIPHTHERIA,,,
ICDCode,0,icd:553,1,032.82,DIPHTHERITIC MYOCARDITIS,,,
ICDCode,0,icd:554,1,032.83,DIPHTHERITIC PERITONITIS,,,
ICDCode,0,icd:555,1,032.84,DIPHTHERITIC CYSTITIS,,,
ICDCode,0,icd:556,1,032.85,CUTANEOUS DIPHTHERIA,,,
ICDCode,0,icd:557,1,032.89,DIPHTHERIA NEC,,,
ICDCode,0,icd:558,1,032.9,DIPHTHERIA NOS,,,
ICDCode,0,icd:559,1,033.0,BORDETELLA PERTUSSIS,,,
ICDCode,0,icd:560,1,033.1,BORDETELLA PARAPERTUSSIS,,,
ICDCode,0,icd:561,1,033.8,WHOOPING COUGH NEC,,,
ICDCode,0,icd:562,1,033.9,WHOOPING COUGH NOS,,,
ICDCode,0,icd:563,1,034.0,STREP SORE THROAT,,,
ICDCode,0,icd:564,1,034.1,SCARLET FEVER,,,
ICDCode,0,icd:565,1,035,ERYSIPELAS,,,
ICDCode,0,icd:566,1,036.0,MENINGOCOCCAL MENINGITIS,,,
ICDCode,0,icd:567,1,036.1,MENINGOCOCC ENCEPHALITIS,,,
ICDCode,0,icd:568,1,036.2,MENINGOCOCCEMIA,,,
ICDCode,0,icd:569,1,036.3,MENINGOCOCC ADRENAL SYND,,,
ICDCode,0,icd:570,1,036.40,MENINGOCOCC CARDITIS NOS,,,
ICDCode,0,icd:571,1,036.41,MENINGOCOCC PERICARDITIS,,,
ICDCode,0,icd:572,1,036.42,MENINGOCOCC ENDOCARDITIS,,,
ICDCode,0,icd:573,1,036.43,MENINGOCOCC MYOCARDITIS,,,
ICDCode,0,icd:574,1,036.81,MENINGOCOCC OPTIC NEURIT,,,
ICDCode,0,icd:575,1,036.82,MENINGOCOCC ARTHROPATHY,,,
ICDCode,0,icd:576,1,036.89,MENINGOCOCCAL INFECT NEC,,,
ICDCode,0,icd:577,1,036.9,MENINGOCOCCAL INFECT NOS,,,
ICDCode,0,icd:578,1,037,TETANUS,,,
ICDCode,0,icd:579,1,038.0,STREPTOCOCCAL SEPTICEMIA,,,
ICDCode,0,icd:580,1,038.10,STAPHYLCOCC SEPTICEM NOS,,,
ICDCode,0,icd:581,1,038.11,STAPH AUREUS SEPTICEMIA,,,
ICDCode,0,icd:582,1,038.19,STAPHYLCOCC SEPTICEM NEC,,,
ICDCode,0,icd:583,1,038.2,PNEUMOCOCCAL SEPTICEMIA,,,
ICDCode,0,icd:584,1,038.3,ANAEROBIC SEPTICEMIA,,,
ICDCode,0,icd:585,1,038.40,GRAM-NEG SEPTICEMIA NOS,,,
ICDCode,0,icd:586,1,038.41,H. INFLUENAE SEPTICEMIA,,,
ICDCode,0,icd:587,1,038.42,E COLI SEPTICEMIA,,,
ICDCode,0,icd:588,1,038.43,PSEUDOMONAS SEPTICEMIA,,,
ICDCode,0,icd:589,1,038.44,SERRATIA SEPTICEMIA,,,
ICDCode,0,icd:590,1,038.49,GRAM-NEG SEPTICEMIA NEC,,,
ICDCode,0,icd:591,1,038.8,SEPTICEMIA NEC,,,
ICDCode,0,icd:592,1,038.9,SEPTICEMIA NOS,,,
ICDCode,0,icd:593,1,039.0,CUTANEOUS ACTINOMYCOSIS,,,
ICDCode,0,icd:594,1,039.1,PULMONARY ACTINOMYCOSIS,,,
ICDCode,0,icd:595,1,039.2,ABDOMINAL ACTINOMYCOSIS,,,
ICDCode,0,icd:596,1,039.3,CERVICOFAC ACTINOMYCOSIS,,,
ICDCode,0,icd:597,1,039.4,MADURA FOOT,,,
ICDCode,0,icd:598,1,039.8,ACTINOMYCOSIS NEC,,,
ICDCode,0,icd:599,1,039.9,ACTINOMYCOSIS NOS,,,
ICDCode,0,icd:600,1,040.0,GAS GANGRENE,,,
ICDCode,0,icd:601,1,040.1,RHINOSCLEROMA,,,
ICDCode,0,icd:602,1,040.2,WHIPPLE'S DISEASE,,,
ICDCode,0,icd:603,1,040.3,NECROBACILLOSIS,,,
ICDCode,0,icd:604,1,040.41,INFANT BOTULISM,,,
ICDCode,0,icd:605,1,040.42,WOUND BOTULISM,,,
ICDCode,0,icd:606,1,040.81,TROPICAL PYOMYOSITIS,,,
ICDCode,0,icd:607,1,040.82,TOXIC SHOCK SYNDROME,,,
ICDCode,0,icd:608,1,040.89,BACTERIAL DISEASES NEC,,,
ICDCode,0,icd:609,1,041.00,STREPTOCOCCUS UNSPECF,,,
ICDCode,0,icd:610,1,041.01,STREPTOCOCCUS GROUP A,,,
ICDCode,0,icd:611,1,041.02,STREPTOCOCCUS GROUP B,,,
ICDCode,0,icd:612,1,041.03,STREPTOCOCCUS GROUP C,,,
ICDCode,0,icd:613,1,041.04,ENTEROCOCCUS GROUP D,,,
ICDCode,0,icd:614,1,041.05,STREPTOCOCCUS GROUP G,,,
ICDCode,0,icd:615,1,041.09,OTHER STREPTOCOCCUS,,,
ICDCode,0,icd:616,1,041.10,STAPHYLOCOCCUS UNSPCFIED,,,
ICDCode,0,icd:617,1,041.11,STAPHYLOCOCCUS AUREUS,,,
ICDCode,0,icd:618,1,041.19,OTHER STAPHYLOCOCCUS,,,
ICDCode,0,icd:619,1,041.2,PNEUMOCOCCUS INFECT NOS,,,
ICDCode,0,icd:620,1,041.3,KLEBSIELLA PNEUMONIAE,,,
ICDCode,0,icd:621,1,041.4,E. COLI INFECT NOS,,,
ICDCode,0,icd:622,1,041.5,H. INFLUENZAE INFECT NOS,,,
ICDCode,0,icd:623,1,041.6,PROTEUS INFECTION NOS,,,
ICDCode,0,icd:624,1,041.7,PSEUDOMONAS INFECT NOS,,,
ICDCode,0,icd:625,1,041.81,MYCOPLASMA,,,
ICDCode,0,icd:626,1,041.82,BACTEROIDES FRAGILIS,,,
ICDCode,0,icd:627,1,041.83,CLOSTRIDIUM PERFRINGENS,,,
ICDCode,0,icd:628,1,041.84,OTHER ANAEROBES,,,
ICDCode,0,icd:629,1,041.85,OTH GRAM NEGATV BACTERIA,,,
ICDCode,0,icd:630,1,041.86,HELICOBACTER PYLORI [H. PYLORI],,,
ICDCode,0,icd:631,1,041.89,OTH SPECF BACTERIA,,,
ICDCode,0,icd:632,1,041.9,BACTERIAL INFECTION NOS,,,
ICDCode,0,icd:633,1,042,HUMAN IMMUNO VIRUS DIS,,,
ICDCode,0,icd:634,1,045.00,AC BULBAR POLIO-TYPE NOS,,,
ICDCode,0,icd:635,1,045.01,AC BULBAR POLIO-TYPE 1,,,
ICDCode,0,icd:636,1,045.02,AC BULBAR POLIO-TYPE 2,,,
ICDCode,0,icd:637,1,045.03,AC BULBAR POLIO-TYPE 3,,,
ICDCode,0,icd:638,1,045.10,PARAL POLIO NEC-TYPE NOS,,,
ICDCode,0,icd:639,1,045.11,PARAL POLIO NEC-TYPE 1,,,
ICDCode,0,icd:640,1,045.12,PARAL POLIO NEC-TYPE 2,,,
ICDCode,0,icd:641,1,045.13,PARAL POLIO NEC-TYPE 3,,,
ICDCode,0,icd:642,1,045.20,NONPARALY POLIO-TYPE NOS,,,
ICDCode,0,icd:643,1,045.21,NONPARALYT POLIO-TYPE 1,,,
ICDCode,0,icd:644,1,045.22,NONPARALYT POLIO-TYPE 2,,,
ICDCode,0,icd:645,1,045.23,NONPARALYT POLIO-TYPE 3,,,
ICDCode,0,icd:646,1,045.90,AC POLIO NOS-TYPE NOS,,,
ICDCode,0,icd:647,1,045.91,AC POLIO NOS-TYPE 1,,,
ICDCode,0,icd:648,1,045.92,AC POLIO NOS-TYPE 2,,,
ICDCode,0,icd:649,1,045.93,AC POLIO NOS-TYPE 3,,,
ICDCode,0,icd:650,1,046.0,KURU,,,
ICDCode,0,icd:651,1,046.1,JAKOB-CREUTZFELDT DIS,,,
ICDCode,0,icd:652,1,046.2,SUBAC SCLEROS PANENCEPH,,,
ICDCode,0,icd:653,1,046.3,PROG MULTIFOC LEUKOENCEP,,,
ICDCode,0,icd:654,1,046.8,CNS SLOW VIRUS INFEC NEC,,,
ICDCode,0,icd:655,1,046.9,CNS SLOW VIRUS INFEC NOS,,,
ICDCode,0,icd:656,1,047.0,COXSACKIE VIRUS MENING,,,
ICDCode,0,icd:657,1,047.1,ECHO VIRUS MENINGITIS,,,
ICDCode,0,icd:658,1,047.8,VIRAL MENINGITIS NEC,,,
ICDCode,0,icd:659,1,047.9,VIRAL MENINGITIS NOS,,,
ICDCode,0,icd:660,1,048,OTH ENTEROVIRAL CNS DIS,,,
ICDCode,0,icd:661,1,049.0,LYMPHOCYTIC CHORIOMENING,,,
ICDCode,0,icd:662,1,049.1,ADENOVIRAL MENINGITIS,,,
ICDCode,0,icd:663,1,049.8,VIRAL ENCEPHALITIS NEC,,,
ICDCode,0,icd:664,1,049.9,VIRAL ENCEPHALITIS NOS,,,
ICDCode,0,icd:665,1,050.0,VARIOLA MAJOR,,,
ICDCode,0,icd:666,1,050.1,ALASTRIM,,,
ICDCode,0,icd:667,1,050.2,MODIFIED SMALLPOX,,,
ICDCode,0,icd:668,1,050.9,SMALLPOX NOS,,,
ICDCode,0,icd:669,1,051.0,COWPOX,,,
ICDCode,0,icd:670,1,051.1,PSEUDOCOWPOX,,,
ICDCode,0,icd:671,1,051.2,CONTAGIOUS PUSTULAR DERM,,,
ICDCode,0,icd:672,1,051.9,PARAVACCINIA NOS,,,
ICDCode,0,icd:673,1,052.0,POSTVARICELLA ENCEPHALIT,,,
ICDCode,0,icd:674,1,052.1,VARICELLA PNEUMONITIS,,,
ICDCode,0,icd:675,1,052.2,POSTVARICELLA MYELITIS,,,
ICDCode,0,icd:676,1,052.7,VARICELLA COMPLICAT NEC,,,
ICDCode,0,icd:677,1,052.8,VARICELLA COMPLICAT NOS,,,
ICDCode,0,icd:678,1,052.9,VARICELLA UNCOMPLICATED,,,
ICDCode,0,icd:679,1,053.0,HERPES ZOSTER MENINGITIS,,,
ICDCode,0,icd:680,1,053.10,H ZOSTER NERV SYST NOS,,,
ICDCode,0,icd:681,1,053.11,GENICULATE HERPES ZOSTER,,,
ICDCode,0,icd:682,1,053.12,POSTHERPES TRIGEM NEURAL,,,
ICDCode,0,icd:683,1,053.13,POSTHERPES POLYNEUROPATH,,,
ICDCode,0,icd:684,1,053.14,HERPES ZOSTER MYELITIS,,,
ICDCode,0,icd:685,1,053.19,H ZOSTER NERV SYST NEC,,,
ICDCode,0,icd:686,1,053.20,HERPES ZOSTER OF EYELID,,,
ICDCode,0,icd:687,1,053.21,H ZOSTER KERATOCONJUNCT,,,
ICDCode,0,icd:688,1,053.22,H ZOSTER IRIDOCYCLITIS,,,
ICDCode,0,icd:689,1,053.29,HERPES ZOSTER OF EYE NEC,,,
ICDCode,0,icd:690,1,053.71,H ZOSTER OTITIS EXTERNA,,,
ICDCode,0,icd:691,1,053.79,H ZOSTER COMPLICATED NEC,,,
ICDCode,0,icd:692,1,053.8,H ZOSTER COMPLICATED NOS,,,
ICDCode,0,icd:693,1,053.9,HERPES ZOSTER NOS,,,
ICDCode,0,icd:694,1,054.0,ECZEMA HERPETICUM,,,
ICDCode,0,icd:695,1,054.10,GENITAL HERPES NOS,,,
ICDCode,0,icd:696,1,054.11,HERPETIC VULVOVAGINITIS,,,
ICDCode,0,icd:697,1,054.12,HERPETIC ULCER OF VULVA,,,
ICDCode,0,icd:698,1,054.13,HERPETIC INFECT OF PENIS,,,
ICDCode,0,icd:699,1,054.19,GENITAL HERPES NEC,,,
ICDCode,0,icd:700,1,054.2,HERPETIC GINGIVOSTOMAT,,,
ICDCode,0,icd:701,1,054.3,HERPETIC ENCEPHALITIS,,,
ICDCode,0,icd:702,1,054.40,HERPES SIMPLEX EYE NOS,,,
ICDCode,0,icd:703,1,054.41,HERPES SIMPLEX OF EYELID,,,
