type,data-set,entityid,bodysystem,code,codedesc,chronic,expirydate,availabilitydate,icdversionext
ICDCode,0,icd:253,1,01354,"Tuberculous abscess of spinal cord, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",,,,9
ICDCode,0,icd:254,1,01355,"Tuberculous abscess of spinal cord, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",,,,9
ICDCode,0,icd:255,1,01356,"Tuberculous abscess of spinal cord, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",,,,9
ICDCode,0,icd:256,1,01360,"Tuberculous encephalitis or myelitis, unspecified",,,,9
ICDCode,0,icd:257,1,01361,"Tuberculous encephalitis or myelitis, bacteriological or histological examination not done",,,,9
ICDCode,0,icd:258,1,01362,"Tuberculous encephalitis or myelitis, bacteriological or histological examination unknown (at present)",,,,9
ICDCode,0,icd:259,1,01363,"Tuberculous encephalitis or myelitis, tubercle bacilli found (in sputum) by microscopy",,,,9
ICDCode,0,icd:260,1,01364,"Tuberculous encephalitis or myelitis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",,,,9
ICDCode,0,icd:261,1,01365,"Tuberculous encephalitis or myelitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",,,,9
ICDCode,0,icd:262,1,01366,"Tuberculous encephalitis or myelitis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",,,,9
ICDCode,0,icd:263,1,01380,"Other specified tuberculosis of central nervous system, unspecified",,,,9
ICDCode,0,icd:264,1,01381,"Other specified tuberculosis of central nervous system, bacteriological or histological examination not done",,,,9
ICDCode,0,icd:265,1,01382,"Other specified tuberculosis of central nervous system, bacteriological or histological examination unknown (at present)",,,,9
ICDCode,0,icd:266,1,01383,"Other specified tuberculosis of central nervous system, tubercle bacilli found (in sputum) by microscopy",,,,9
ICDCode,0,icd:267,1,01384,"Other specified tuberculosis of central nervous system, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",,,,9
ICDCode,0,icd:268,1,01385,"Other specified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",,,,9
ICDCode,0,icd:269,1,01386,"Other specified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",,,,9
ICDCode,0,icd:270,1,01390,"Unspecified tuberculosis of central nervous system, unspecified",,,,9
ICDCode,0,icd:271,1,01391,"Unspecified tuberculosis of central nervous system, bacteriological or histological examination not done",,,,9
ICDCode,0,icd:272,1,01392,"Unspecified tuberculosis of central nervous system, bacteriological or histological examination unknown (at present)",,,,9
ICDCode,0,icd:273,1,01393,"Unspecified tuberculosis of central nervous system, tubercle bacilli found (in sputum) by microscopy",,,,9
ICDCode,0,icd:274,1,01394,"Unspecified tuberculosis of central nervous system, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",,,,9
ICDCode,0,icd:275,1,01395,"Unspecified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",,,,9
ICDCode,0,icd:276,1,01396,"Unspecified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",,,,9
ICDCode,0,icd:277,1,01400,"Tuberculous peritonitis, unspecified",,,,9
ICDCode,0,icd:278,1,01401,"Tuberculous peritonitis, bacteriological or histological examination not done",,,,9
ICDCode,0,icd:279,1,01402,"Tuberculous peritonitis, bacteriological or histological examination unknown (at present)",,,,9
ICDCode,0,icd:280,1,01403,"Tuberculous peritonitis, tubercle bacilli found (in sputum) by microscopy",,,,9
ICDCode,0,icd:281,1,01404,"Tuberculous peritonitis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",,,,9
ICDCode,0,icd:282,1,01405,"Tuberculous peritonitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",,,,9
ICDCode,0,icd:283,1,01406,"Tuberculous peritonitis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",,,,9
ICDCode,0,icd:284,1,01480,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, unspecified",,,,9
ICDCode,0,icd:285,1,01481,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, bacteriological or histological examination not done",,,,9
ICDCode,0,icd:286,1,01482,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, bacteriological or histological examination unknown (at present)",,,,9
ICDCode,0,icd:287,1,01483,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, tubercle bacilli found (in sputum) by microscopy",,,,9
ICDCode,0,icd:288,1,01484,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",,,,9
ICDCode,0,icd:289,1,01485,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",,,,9
ICDCode,0,icd:290,1,01486,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",,,,9
ICDCode,0,icd:291,1,01500,"Tuberculosis of vertebral column, unspecified",,,,9
ICDCode,0,icd:292,1,01501,"Tuberculosis of vertebral column, bacteriological or histological examination not done",,,,9
ICDCode,0,icd:293,1,01502,"Tuberculosis of vertebral column, bacteriological or histological examination unknown (at present)",,,,9
ICDCode,0,icd:294,1,01503,"Tuberculosis of vertebral column, tubercle bacilli found (in sputum) by microscopy",,,,9
ICDCode,0,icd:295,1,01504,"Tuberculosis of vertebral column, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",,,,9
ICDCode,0,icd:296,1,01505,"Tuberculosis of vertebral column, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",,,,9
ICDCode,0,icd:297,1,01506,"Tuberculosis of vertebral column, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",,,,9
ICDCode,0,icd:298,1,01510,"Tuberculosis of hip, unspecified",,,,9
ICDCode,0,icd:299,1,01511,"Tuberculosis of hip, bacteriological or histological examination not done",,,,9
ICDCode,0,icd:300,1,01512,"Tuberculosis of hip, bacteriological or histological examination unknown (at present)",,,,9
ICDCode,0,icd:301,1,01513,"Tuberculosis of hip, tubercle bacilli found (in sputum) by microscopy",,,,9
ICDCode,0,icd:302,1,01514,"Tuberculosis of hip, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",,,,9
ICDCode,0,icd:303,1,01515,"Tuberculosis of hip, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",,,,9
ICDCode,0,icd:304,1,01516,"Tuberculosis of hip, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",,,,9
ICDCode,0,icd:305,1,01520,"Tuberculosis of knee, unspecified",,,,9
ICDCode,0,icd:306,1,01521,"Tuberculosis of knee, bacteriological or histological examination not done",,,,9
ICDCode,0,icd:307,1,01522,"Tuberculosis of knee, bacteriological or histological examination unknown (at present)",,,,9
ICDCode,0,icd:308,1,01523,"Tuberculosis of knee, tubercle bacilli found (in sputum) by microscopy",,,,9
ICDCode,0,icd:309,1,01524,"Tuberculosis of knee, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",,,,9
ICDCode,0,icd:310,1,01525,"Tuberculosis of knee, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",,,,9
ICDCode,0,icd:311,1,01526,"Tuberculosis of knee, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",,,,9
ICDCode,0,icd:312,1,01550,"Tuberculosis of limb bones, unspecified",,,,9
ICDCode,0,icd:313,1,01551,"Tuberculosis of limb bones, bacteriological or histological examination not done",,,,9
ICDCode,0,icd:314,1,01552,"Tuberculosis of limb bones, bacteriological or histological examination unknown (at present)",,,,9
ICDCode,0,icd:315,1,01553,"Tuberculosis of limb bones, tubercle bacilli found (in sputum) by microscopy",,,,9
ICDCode,0,icd:316,1,01554,"Tuberculosis of limb bones, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",,,,9
ICDCode,0,icd:317,1,01555,"Tuberculosis of limb bones, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",,,,9
ICDCode,0,icd:318,1,01556,"Tuberculosis of limb bones, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",,,,9
ICDCode,0,icd:319,1,01560,"Tuberculosis of mastoid, unspecified",,,,9
ICDCode,0,icd:320,1,01561,"Tuberculosis of mastoid, bacteriological or histological examination not done",,,,9
ICDCode,0,icd:321,1,01562,"Tuberculosis of mastoid, bacteriological or histological examination unknown (at present)",,,,9
ICDCode,0,icd:322,1,01563,"Tuberculosis of mastoid, tubercle bacilli found (in sputum) by microscopy",,,,9
ICDCode,0,icd:323,1,01564,"Tuberculosis of mastoid, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",,,,9
ICDCode,0,icd:324,1,01565,"Tuberculosis of mastoid, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",,,,9
ICDCode,0,icd:325,1,01566,"Tuberculosis of mastoid, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",,,,9
ICDCode,0,icd:326,1,01570,"Tuberculosis of other specified bone, unspecified",,,,9
ICDCode,0,icd:327,1,01571,"Tuberculosis of other specified bone, bacteriological or histological examination not done",,,,9
ICDCode,0,icd:328,1,01572,"Tuberculosis of other specified bone, bacteriological or histological examination unknown (at present)",,,,9
ICDCode,0,icd:329,1,01573,"Tuberculosis of other specified bone, tubercle bacilli found (in sputum) by microscopy",,,,9
ICDCode,0,icd:330,1,01574,"Tuberculosis of other specified bone, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",,,,9
ICDCode,0,icd:331,1,01575,"Tuberculosis of other specified bone, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",,,,9
ICDCode,0,icd:332,1,01576,"Tuberculosis of other specified bone, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",,,,9
ICDCode,0,icd:333,1,01580,"Tuberculosis of other specified joint, unspecified",,,,9
ICDCode,0,icd:334,1,01581,"Tuberculosis of other specified joint, bacteriological or histological examination not done",,,,9
ICDCode,0,icd:335,1,01582,"Tuberculosis of other specified joint, bacteriological or histological examination unknown (at present)",,,,9
ICDCode,0,icd:336,1,01583,"Tuberculosis of other specified joint, tubercle bacilli found (in sputum) by microscopy",,,,9
ICDCode,0,icd:337,1,01584,"Tuberculosis of other specified joint, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",,,,9
ICDCode,0,icd:338,1,01585,"Tuberculosis of other specified joint, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",,,,9
ICDCode,0,icd:339,1,01586,"Tuberculosis of other specified joint, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",,,,9
ICDCode,0,icd:340,1,01590,"Tuberculosis of unspecified bones and joints, unspecified",,,,9
ICDCode,0,icd:341,1,01591,"Tuberculosis of unspecified bones and joints, bacteriological or histological examination not done",,,,9
ICDCode,0,icd:342,1,01592,"Tuberculosis of unspecified bones and joints, bacteriological or histological examination unknown (at present)",,,,9
ICDCode,0,icd:343,1,01593,"Tuberculosis of unspecified bones and joints, tubercle bacilli found (in sputum) by microscopy",,,,9
ICDCode,0,icd:344,1,01594,"Tuberculosis of unspecified bones and joints, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",,,,9
ICDCode,0,icd:345,1,01595,"Tuberculosis of unspecified bones and joints, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",,,,9
ICDCode,0,icd:346,1,01596,"Tuberculosis of unspecified bones and joints, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",,,,9
ICDCode,0,icd:347,1,01600,"Tuberculosis of kidney, unspecified",,,,9
ICDCode,0,icd:348,1,01601,"Tuberculosis of kidney, bacteriological or histological examination not done",,,,9
ICDCode,0,icd:349,1,01602,"Tuberculosis of kidney, bacteriological or histological examination unknown (at present)",,,,9
ICDCode,0,icd:350,1,01603,"Tuberculosis of kidney, tubercle bacilli found (in sputum) by microscopy",,,,9
ICDCode,0,icd:351,1,01604,"Tuberculosis of kidney, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",,,,9
ICDCode,0,icd:352,1,01605,"Tuberculosis of kidney, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",,,,9
ICDCode,0,icd:353,1,01606,"Tuberculosis of kidney, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",,,,9
ICDCode,0,icd:354,1,01610,"Tuberculosis of bladder, unspecified",,,,9
ICDCode,0,icd:355,1,01611,"Tuberculosis of bladder, bacteriological or histological examination not done",,,,9
ICDCode,0,icd:356,1,01612,"Tuberculosis of bladder, bacteriological or histological examination unknown (at present)",,,,9
ICDCode,0,icd:357,1,01613,"Tuberculosis of bladder, tubercle bacilli found (in sputum) by microscopy",,,,9
ICDCode,0,icd:358,1,01614,"Tuberculosis of bladder, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",,,,9
ICDCode,0,icd:359,1,01615,"Tuberculosis of bladder, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",,,,9
ICDCode,0,icd:360,1,01616,"Tuberculosis of bladder, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",,,,9
ICDCode,0,icd:361,1,01620,"Tuberculosis of ureter, unspecified",,,,9
ICDCode,0,icd:362,1,01621,"Tuberculosis of ureter, bacteriological or histological examination not done",,,,9
ICDCode,0,icd:363,1,01622,"Tuberculosis of ureter, bacteriological or histological examination unknown (at present)",,,,9
ICDCode,0,icd:364,1,01623,"Tuberculosis of ureter, tubercle bacilli found (in sputum) by microscopy",,,,9
ICDCode,0,icd:365,1,01624,"Tuberculosis of ureter, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",,,,9
